generation,best_fitness,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,weight12,weight13,weight14,weight15,weight16,weight17,weight18,weight19,weight20,weight21,weight22,weight23,weight24,weight25,weight26,weight27,weight28,weight29,weight30,weight31,weight32,weight33,weight34,weight35
0,99.99961955279487,3.963966326290446,0.9059515515863072,0.7674384763034923,1.2556959315543401,-1.6832534583163943,-0.7458661507542956,-0.11925573455064264,0.1542611704535799,1.9678445553482942,2.4745941862989853,-1.6137547750513255,4.831915353847314,2.951565105332188,1.9200368637813159,1.6747425721120492,-0.8229516930669101,0.048471422844130974,3.8034147503702416,0.7297493316554209,-1.7725273696559496,-1.8167230507003538,3.60191264798175,2.101150831088847,2.891829223719122,5.096556802595222,-2.8193616222317965,0.7276805490399596,-6.163250254138552,0.8719135876740487,-1.33579170567337,1.923813403285179,2.357775015737392,2.618655748466863,1.6237597758958606,1.0515148445319247,1.8932905376456028
1,99.98465298942598,8.009130831495607,0.7912206475734376,2.90259673992887,0.688342088179091,3.92170444695189,0.588246007666485,3.1200418219196333,5.090198329802071,1.402515544488893,5.8600556305134806,3.343509545994178,-0.9563336107888111,-4.484498563785381,5.308644398870394,2.2295891510140096,2.3857673862198516,2.0747147191112836,-3.0196804646235362,3.8573470817436517,2.52876747735467,-1.2409641638539624,-0.9566113632670727,2.14672856939064,2.58821062068328,-0.3830686517518742,2.6351452714562367,0.2563413134685715,1.5218472528761315,0.9499813256625416,6.1304378108517525,-6.907554493227433,3.969811589043359,0.6990560155284891,0.9572461312414745,2.1098317537863185,-4.419169085460146
2,99.31057057274745,3.2232392665958134,3.502366529414929,4.813629816903119,0.846299413964128,3.4898352910136987,4.142057917782077,-2.285473574278108,3.1590436723604136,-0.5698947858814694,6.12457388072168,3.01553829743432,0.027818196098211567,1.347388151589128,2.085242323726269,1.5055135375617819,1.4731321487686246,-0.7567473341119241,3.107305938072979,2.8083129034902736,2.209086585693698,5.609029376952065,0.8881882356440518,2.193006847874459,3.607343605833715,-0.8006897255288501,-1.7858919900434946,4.851066211582025,-1.9572911100317738,-0.8029504468729671,-2.8832143046943366,-0.8312452253776411,5.550575770440666,2.117971624986856,-2.8664988551321855,2.4109371391062164,1.440644750405027
3,99.50445805022707,0.8438093034720908,0.8548877538903474,3.2922627396063513,1.1393600004946385,4.480429602993694,-0.20857059807364875,-0.47166748098159117,0.7865423474039294,0.5350445332413993,5.441471807860321,2.2477436478585986,-1.741761125143634,0.8592049447702415,-4.166703405618335,1.3849277662080444,4.933219473432306,4.318114780040645,6.688194590044386,0.8089386363624669,-1.4215083936220267,1.0966106100851638,1.9590522148413223,-1.4450065970540455,2.784495479623185,2.286332746077403,-0.6336200504104508,4.463211040978695,1.983637801474586,4.398485801268098,-0.929466744849085,-1.7732628826180745,7.463886843091393,2.133201069557039,0.8572109338836297,2.65948055171652,0.3090424816234989
4,98.93832130345803,2.869539401965297,8.229324770170354,-1.3208393045545772,2.0848582432459812,7.203373454264545,3.1454205692882207,2.7190308464451327,2.0223628772837703,1.8928132187102102,8.223336336072999,1.3452312339179588,1.933732106780779,5.125278983155409,-2.134156721392835,3.585123296772708,5.007924231077217,7.9769490353903345,3.3896125124660674,4.935511262747756,3.0488842212046707,0.41961325310255226,-5.470444813386655,-1.1675931580007464,0.9644953396423189,-2.4729776070727802,-1.4233285257126342,3.8920151208683906,0.36956915414738045,1.831584880286431,2.503220162565669,5.556414995998065,7.411348457840857,0.305755662018365,2.41574897218526,7.240585422231501,3.088557994330542
